0 0
0.02 0.0627905
0.04 0.125333
0.06 0.187381
0.08 0.24869
0.1 0.309017
0.12 0.368125
0.14 0.425779
0.16 0.481754
0.18 0.535827
0.2 0.587785
0.22 0.637424
0.24 0.684547
0.26 0.728969
0.28 0.770513
0.3 0.809017
0.32 0.844328
0.34 0.876307
0.36 0.904827
0.38 0.929776
0.4 0.951057
0.42 0.968583
0.44 0.982287
0.46 0.992115
0.48 0.998027
0.5 1
0.52 0.998027
0.54 0.992115
0.56 0.982287
0.58 0.968583
0.6 0.951057
0.62 0.929776
0.64 0.904827
0.66 0.876307
0.68 0.844328
0.7 0.809017
0.72 0.770513
0.74 0.728969
0.76 0.684547
0.78 0.637424
0.8 0.587785
0.82 0.535827
0.84 0.481754
0.86 0.425779
0.88 0.368125
0.9 0.309017
0.92 0.24869
0.94 0.187381
0.96 0.125333
0.98 0.0627905
1 1.22465e-16
